,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
412,@Airtel_Presence please see d classical example of ridiculously bad services. Getting signal of 4G LTE but even pro… https://t.co/hxUY929QSC,FALSE,2,Airtel_Presence,04-04-2017 14:25,TRUE,NA,8.49267E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AnujGaur17,5,FALSE,FALSE,NA,NA
413,@Airtel_Presence when will i get my Rs. 13 back. How many days you need to refund amount which got failed. https://t.co/ZZpMKEeoPN,FALSE,0,Airtel_Presence,04-04-2017 14:23,FALSE,NA,8.49266E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Gsiingh,0,FALSE,FALSE,NA,NA
414,@Airtel_Presence No one contacted....issue still not resolved,FALSE,0,Airtel_Presence,04-04-2017 14:21,FALSE,8.4893E+17,8.49266E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Varroon,0,FALSE,FALSE,NA,NA
415,"@Airtel_Presence At bbsurprises, I get ID/num not in db. Wt.. is this?",FALSE,0,Airtel_Presence,04-04-2017 14:20,FALSE,8.46459E+17,8.49266E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",panini73,0,FALSE,FALSE,NA,NA
416,"@Airtel_Presence @Airtel_Presence disgusting servive, stupid customer care executives. Called several times, but didn't get a single  (1/2)",FALSE,0,Airtel_Presence,04-04-2017 14:19,FALSE,NA,8.49265E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ItsRanjeetK,0,FALSE,FALSE,NA,NA
417,.@Airtel_Presence @airtelindia any update ??,FALSE,0,intizarahmad,04-04-2017 14:18,FALSE,8.49137E+17,8.49265E+17,208914058,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",intizarahmad,0,FALSE,FALSE,NA,NA
418,"@Airtel_Presence 2/2 I am using iPhone 7 and mobile shows 2 signals of 4G. No internet, kindly do the needful. My number is 9042782673",FALSE,0,Airtel_Presence,04-04-2017 14:16,FALSE,NA,8.49264E+17,103323813,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cssuresh08,0,FALSE,FALSE,NA,NA
419,@Airtel_Presence sir any time,FALSE,0,Airtel_Presence,04-04-2017 14:15,FALSE,8.48964E+17,8.49264E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",panishaprahul,0,FALSE,FALSE,NA,NA
420,@Airtel_Presence How many times will you guys check? I am paying for a non existent service (elusive data plan) for… https://t.co/jQyHfewTKQ,FALSE,0,Airtel_Presence,04-04-2017 14:15,TRUE,8.49176E+17,8.49264E+17,103323813,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",donjain,0,FALSE,FALSE,NA,NA
421,@Airtel_Presence I am a user of chennai circle and I have complained several time to your customer care about 4G issues in my area 1/2,FALSE,0,Airtel_Presence,04-04-2017 14:14,FALSE,NA,8.49264E+17,103323813,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cssuresh08,0,FALSE,FALSE,NA,NA
422,@Airtel_Presence @airtelindia @Airtel_Presence finally give up. Rather than making life easy it's becoming a pain.… https://t.co/IRRGT7x0vG,FALSE,1,Airtel_Presence,04-04-2017 14:14,TRUE,8.4924E+17,8.49264E+17,103323813,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",gauravks12,0,FALSE,FALSE,NA,NA
423,@Airtel_Presence No one would answer landline since we have offices to attend during day. Plz call cell phone that… https://t.co/k5HWEAYCnn,FALSE,0,Airtel_Presence,04-04-2017 14:12,TRUE,8.49262E+17,8.49263E+17,103323813,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",digantabanikya,0,FALSE,FALSE,NA,NA
424,"@Airtel_Presence hello, are u providing national incoming free to prepaid customers?",FALSE,0,Airtel_Presence,04-04-2017 14:11,FALSE,NA,8.49263E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mdibyaranjan,0,FALSE,FALSE,NA,NA
425,"@Airtel_Presence @airtelindia @Airtel_Presence the so called ""best network"" team is not able to fix it up. Its like… https://t.co/ZdK1a89F7P",FALSE,0,Airtel_Presence,04-04-2017 14:10,TRUE,8.4924E+17,8.49263E+17,103323813,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",gauravks12,0,FALSE,FALSE,NA,NA
426,What's wrong with you guys ?dm also done .no Internet @Airtel_Presence,FALSE,0,NA,04-04-2017 14:10,FALSE,NA,8.49263E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",suryatejapendya,0,FALSE,FALSE,NA,NA
427,@Airtel_Presence what's the MNP status of 8015005424(Docomo to Airtel).Submitted the proof on 31.03.2017.,FALSE,0,Airtel_Presence,04-04-2017 14:10,FALSE,NA,8.49263E+17,103323813,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",Godblessu24_7,0,FALSE,FALSE,NA,NA
428,@Airtel_Presence 1 month sey Airtel Ke 3G Speed my location per 300 kb/ps very bad speed de rha hai #Airtel MY location per please help me,FALSE,0,Airtel_Presence,04-04-2017 14:09,FALSE,NA,8.49263E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mh376062,0,FALSE,FALSE,NA,NA
429,@Airtel_Presence Call me any time after 6 in the evening. PM'ing my number.,FALSE,0,Airtel_Presence,04-04-2017 14:08,FALSE,8.49044E+17,8.49262E+17,103323813,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",blueringtail,0,FALSE,FALSE,NA,NA
430,@Airtel_Presence @airtelindia @Airtel_Presence tomorrow. All information what I got is some copper wires/cables and… https://t.co/q0ITyxixov,FALSE,0,Airtel_Presence,04-04-2017 14:07,TRUE,8.4924E+17,8.49262E+17,103323813,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",gauravks12,0,FALSE,FALSE,NA,NA
431,@Airtel_Presence Thank you. :),FALSE,0,Airtel_Presence,04-04-2017 14:07,FALSE,8.49262E+17,8.49262E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",raghav_arora,0,FALSE,FALSE,NA,NA
432,@Airtel_Presence I was also told that security would be refunded when i went for porting request. What about tht,FALSE,0,Airtel_Presence,04-04-2017 14:06,FALSE,8.4922E+17,8.49262E+17,103323813,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12_mahima,0,FALSE,FALSE,NA,NA
433,@Airtel_Presence Plan for my number was 499 which i was told it will come to 550 or 600. But my bil is 1000 above and no attchment wid bill,FALSE,0,Airtel_Presence,04-04-2017 14:06,FALSE,8.4922E+17,8.49262E+17,103323813,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12_mahima,0,FALSE,FALSE,NA,NA
434,@Airtel_Presence Please call me at tomorrow's evening on my no.-9910477753,FALSE,0,Airtel_Presence,04-04-2017 14:05,FALSE,8.49258E+17,8.49262E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",007tiwarirohit,0,FALSE,FALSE,NA,NA
435,@Airtel_Presence @airtelindia @Airtel_Presence not answering the call. The customer support team has nothing new to… https://t.co/gRXhEouHnn,FALSE,0,Airtel_Presence,04-04-2017 14:05,TRUE,8.4924E+17,8.49262E+17,103323813,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",gauravks12,0,FALSE,FALSE,NA,NA
436,@Airtel_Presence Network is showing but call can't https://t.co/U3zeAp9fHL you can understand my one problem.wrong… https://t.co/4GN2QXhXO6,FALSE,0,Airtel_Presence,04-04-2017 14:04,TRUE,8.49258E+17,8.49261E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",007tiwarirohit,0,FALSE,FALSE,NA,NA
437,@Airtel_Presence  no 1 worest network in india i never seen before like dis network..,FALSE,0,Airtel_Presence,04-04-2017 14:04,FALSE,NA,8.49261E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",VvrVenkat,0,FALSE,FALSE,NA,NA
438,@Airtel_Presence @airtelindia @Airtel_Presence alas that tomorrow hasn't come in last two days. Local technician to… https://t.co/xxbiAqv2bk,FALSE,0,Airtel_Presence,04-04-2017 14:04,TRUE,8.4924E+17,8.49261E+17,103323813,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",gauravks12,0,FALSE,FALSE,NA,NA
439,Dear @airtelindia @Airtel_Presence thanx for worst internet speed.Plaaning to port to @VodafoneIN.Got very bad experience from @airtelindia,FALSE,0,NA,04-04-2017 14:03,FALSE,NA,8.49261E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",amitkmr858,1,FALSE,FALSE,NA,NA
440,@Airtel_Presence @airtelindia @Airtel_Presence The services haven't resumed and since day 1 every time I follow up… https://t.co/mdHfY67umw,FALSE,0,Airtel_Presence,04-04-2017 14:02,TRUE,8.4924E+17,8.49261E+17,103323813,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",gauravks12,0,FALSE,FALSE,NA,NA
441,@Airtel_Presence You woke up after 6 days to reply with a lie! Well done keep up such quality..,FALSE,0,Airtel_Presence,04-04-2017 14:01,FALSE,8.49259E+17,8.49261E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Agent_4Seven,0,FALSE,FALSE,NA,NA
442,@Airtel_Presence Thanks a ton for providing the link. It'll ease the job.. Grt job customer care team <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>.,FALSE,0,Airtel_Presence,04-04-2017 14:01,FALSE,8.49252E+17,8.49261E+17,103323813,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",johnypaul12,0,FALSE,FALSE,NA,NA
443,@Airtel_Presence What a lie!! Not a surprise that this lie is coming from you #airtel #shameonyou,FALSE,0,Airtel_Presence,04-04-2017 14:00,FALSE,8.49259E+17,8.49261E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Agent_4Seven,0,FALSE,FALSE,NA,NA
444,@Airtel_Presence Later means when da? https://t.co/W7e2OIEuAo,FALSE,0,Airtel_Presence,04-04-2017 14:00,FALSE,NA,8.4926E+17,103323813,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",iammuthalib,0,FALSE,FALSE,NA,NA
445,RT @ks4s: @Airtel_Presence Hello Airtel Since last five years I am using Airtel but when I became SARPANCH and came to Village your presenc…,FALSE,0,NA,04-04-2017 14:00,FALSE,NA,8.4926E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ks4s,1,TRUE,FALSE,NA,NA
446,@VodafoneIN @Airtel_Presence Currently issue is with Airtel. Vodafone completed porting but airtel failed to regist… https://t.co/xNSIrJsfjW,FALSE,0,lalbabushaik,04-04-2017 13:59,TRUE,8.48941E+17,8.4926E+17,432728363,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lalbabushaik,0,FALSE,FALSE,NA,NA
447,"@Airtel_Presence 
I bought this dongle in Feb month at the price of 3680 INR and folks told me dat u wll get 80 GB 4g data in next coming",FALSE,0,Airtel_Presence,04-04-2017 13:59,FALSE,NA,8.4926E+17,103323813,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",call2nischal,0,FALSE,FALSE,NA,NA
448,RT @ks4s: @Airtel_Presence I am continues in touch with your representative at Jaisalmer and Jodhpur Rajasthan Division but results are not…,FALSE,0,NA,04-04-2017 13:59,FALSE,NA,8.4926E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ks4s,1,TRUE,FALSE,NA,NA
449,"@Airtel_Presence Ur commitment time is over,",FALSE,0,Airtel_Presence,04-04-2017 13:59,FALSE,8.47758E+17,8.4926E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Nitin191987,0,FALSE,FALSE,NA,NA
450,RT @ks4s: @Airtel_Presence In this network connectivity how Digital India Campaign will  work for the rural country side area @narendramodi…,FALSE,0,NA,04-04-2017 13:59,FALSE,NA,8.4926E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ks4s,1,TRUE,FALSE,NA,NA
451,RT @ks4s: @BSNL_RJ @rsprasad @airtelindia @Airtel_Presence @VodafoneIN @JioCare @bhartijainTOI @VasundharaBJP @RajCMO @TRAI @ColSRMP1 @ETNO…,FALSE,0,NA,04-04-2017 13:58,FALSE,NA,8.4926E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ks4s,1,TRUE,FALSE,NA,NA
452,@Airtel_Presence i got ill response from customer care also,FALSE,0,Airtel_Presence,04-04-2017 13:58,FALSE,8.49083E+17,8.4926E+17,103323813,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RajanBhattacha1,0,FALSE,FALSE,NA,NA
453,@rsprasad @Airtel_Presence @sharanu1009  Still i didn't get my solution.... https://t.co/vASs0DMh1l,FALSE,0,rsprasad,04-04-2017 13:58,FALSE,NA,8.4926E+17,2222673457,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Nitin191987,0,FALSE,FALSE,NA,NA
454,@Airtel_Presence Response nai aaya aaplog ki tarah se aur ek baar aaya v but baat nai ho paaya and uske baad to wo… https://t.co/Fl8vKEFeOH,FALSE,0,Airtel_Presence,04-04-2017 13:57,TRUE,8.48848E+17,8.4926E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",vikesh789,0,FALSE,FALSE,NA,NA
455,@Airtel_Presence Can you guys try calling  now. I have already provided alternate numbers,FALSE,0,Airtel_Presence,04-04-2017 13:57,FALSE,8.4924E+17,8.4926E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",781468,0,FALSE,FALSE,NA,NA
456,"@Airtel_Presence Had opted for post pay service and inter circle portability request on 31Mar at a store in Vashi, NM. Plz tell the status",FALSE,0,Airtel_Presence,04-04-2017 13:55,FALSE,NA,8.49259E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Anubandhan2,0,FALSE,FALSE,NA,NA
457,@Airtel_Presence Thank you Monica for the prompt response.,FALSE,0,Airtel_Presence,04-04-2017 13:55,FALSE,8.49259E+17,8.49259E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",unsulliedsoul,0,FALSE,FALSE,NA,NA
458,@Airtel_Presence Call connect hota nai hai aur agar hota v hai to baat properly nai hota hai voice lagatar cut hota… https://t.co/CnVo3saiHZ,FALSE,0,Airtel_Presence,04-04-2017 13:54,TRUE,8.48848E+17,8.49259E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",vikesh789,0,FALSE,FALSE,NA,NA
459,Fed up with @airtelindia! Cheating &amp; sucking money by @Airtel_Presence continues! Opting for @reliancejio to make life easier @suhelseth,FALSE,0,NA,04-04-2017 13:54,FALSE,NA,8.49259E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SunandaSSinha,0,FALSE,FALSE,NA,NA
460,@Airtel_Presence Is there no calling while on roaming in Airtel Punjab 345 prepaid recharge  ?,FALSE,0,Airtel_Presence,04-04-2017 13:54,FALSE,NA,8.49259E+17,103323813,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",abhinav_kajla,0,FALSE,FALSE,NA,NA
461,@Airtel_Presence Kya hua yaar tumlogo ne contact nai kiya contact karo ya nai but problem to atleast thik kar do ya… https://t.co/gDbWr02U6g,FALSE,0,Airtel_Presence,04-04-2017 13:53,TRUE,8.48848E+17,8.49259E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",vikesh789,0,FALSE,FALSE,NA,NA
462,"@Airtel_Presence 
Call me at 9839933334",FALSE,0,Airtel_Presence,04-04-2017 13:53,FALSE,NA,8.49259E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Shawez28685838,0,FALSE,FALSE,NA,NA
463,RT @yourbhabhi: @cgalgale <U+0917><U+0908> <U+092D><U+0948><U+0937> <U+092A><U+093E><U+0928><U+0940> <U+092E><U+0947><U+0902> - @idea_cares @Airtel_Presence,FALSE,0,NA,04-04-2017 13:52,FALSE,NA,8.49258E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cgalgale,1,TRUE,FALSE,NA,NA
464,@Airtel_Presence Yep !! All those doubts n confusions i had with the last special offer recharged has been resolved. Many thanks to #Airtel.,FALSE,0,Airtel_Presence,04-04-2017 13:51,FALSE,8.49252E+17,8.49258E+17,103323813,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>",johnypaul12,0,FALSE,FALSE,NA,NA
465,@Airtel_Presence thanks a lot sir. I appreciate it,FALSE,0,Airtel_Presence,04-04-2017 13:50,FALSE,8.49258E+17,8.49258E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pranaysingh1194,0,FALSE,FALSE,NA,NA
466,RT @vikrantgupta73: Dear @airtelindia @Airtel_Presence thanks for the Bad Times! Time to re-port n go back to @VodafoneIN -simple calls hv…,FALSE,0,NA,04-04-2017 13:49,FALSE,NA,8.49258E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",koushick_roy,9,TRUE,FALSE,NA,NA
467,@Airtel_Presence is the national roaming now free on airtel prepaid ?,FALSE,0,Airtel_Presence,04-04-2017 13:49,FALSE,NA,8.49258E+17,103323813,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nagdabhav,0,FALSE,FALSE,NA,NA
468,Thanks Nancy. The problem seems to be recurring and we must have to reconfigure if the same persists.… https://t.co/cPskUKI5Hg,FALSE,0,NA,04-04-2017 13:48,TRUE,NA,8.49257E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",manasganguly,0,FALSE,FALSE,NA,NA
469,"@Airtel_Presence Thanks Sukhjit, I will wait for an update.",FALSE,0,Airtel_Presence,04-04-2017 13:47,FALSE,8.48875E+17,8.49257E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mrdurga,0,FALSE,FALSE,NA,NA
470,It's not abt understanding the customer problems. U have to solve it n customer should satisfy worst network @airtelindia @Airtel_Presence,FALSE,0,NA,04-04-2017 13:46,FALSE,NA,8.49257E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Aarifkhursheed,0,FALSE,FALSE,NA,NA
471,"@Airtel_Presence i was eagerly waiting for some solution but  hey this is airtel,what else  one can expect",FALSE,0,Airtel_Presence,04-04-2017 13:46,FALSE,8.49255E+17,8.49257E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",harjinmann,0,FALSE,FALSE,NA,NA
472,@Airtel_Presence not able to do a prepaid data recharge on postpaid corporate connection since yesterday. Txn failing everytime. Pls advise,FALSE,0,Airtel_Presence,04-04-2017 13:46,FALSE,NA,8.49257E+17,103323813,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sm_says,0,FALSE,FALSE,NA,NA
473,@Airtel_Presence do u want me to send u a screenshot of my received call log..cause i received no such call.....,FALSE,0,Airtel_Presence,04-04-2017 13:46,FALSE,8.49255E+17,8.49257E+17,103323813,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",harjinmann,0,FALSE,FALSE,NA,NA
474,.@4G_Girl @Airtel_Presence FYI..... This is the reason why people don't prefer airtel these days...,FALSE,0,ranjeetyadavhr,04-04-2017 13:46,FALSE,8.49185E+17,8.49257E+17,3011946542,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ranjeetyadavhr,0,FALSE,FALSE,NA,NA
